HD 117207 b,Radial Velocity,2004,W. M. Keck Observatory,2621.75,8.37,-8.53,0,612.14058,10.80622,-10.80622,0,32.3547,0.0524,-0.0522
HD 117207 b,Radial Velocity,2004,W. M. Keck Observatory,2628,21,-20,0,603.877,22.2481,-19.0698,0,32.3547,0.0524,-0.0522
HD 117207 b,Radial Velocity,2004,W. M. Keck Observatory,2597,41,-41,0,597,54,-54,0,32.3547,0.0524,-0.0522
HD 117207 b,Radial Velocity,2004,W. M. Keck Observatory,2606,12,-13,0,669.34663,50.85255,-28.28673,0,32.3547,0.0524,-0.0522
HD 117207 b,Radial Velocity,2004,W. M. Keck Observatory,2597,41,-41,0,549.8459,34.9613,-34.9613,0,32.3547,0.0524,-0.0522
HD 117207 b,Radial Velocity,2004,W. M. Keck Observatory,2615,14,-14,0,594.33912,24.47279,-23.5193,0,32.3547,0.0524,-0.0522
HD 117207 b,Radial Velocity,2004,W. M. Keck Observatory,2627.08,63.51,-63.51,0,654.7298,,,0,32.3547,0.0524,-0.0522
HD 11755 b,Radial Velocity,2015,Bohyunsan Optical Astronomical Observatory,433.70001,3.2,-3.2,0,1789.3829,292.4036,-292.4036,0,235.045,1.616,-1.595
HD 11755 b,Radial Velocity,2015,Bohyunsan Optical Astronomical Observatory,433.7,3.2,-3.2,0,2065.895,317.83,-317.83,0,235.045,1.616,-1.595
HD 117618 b,Radial Velocity,2004,Anglo-Australian Telescope,25.8,0.004,-0.004,0,55.30242,4.44962,-4.44962,0,37.7781,0.0924,-0.0919
HD 117618 b,Radial Velocity,2004,Anglo-Australian Telescope,25.8,0.5,-0.5,0,50.8528,9.5349,-9.5349,0,37.7781,0.0924,-0.0919
HD 117618 b,Radial Velocity,2004,Anglo-Australian Telescope,25.827,0.019,-0.019,0,60.3877,12.7132,-12.7132,0,37.7781,0.0924,-0.0919
HD 117618 b,Radial Velocity,2004,Anglo-Australian Telescope,25.827,0.019,-0.019,0,56.6,6.7,-6.7,0,37.7781,0.0924,-0.0919
HD 118203 b,Radial Velocity,2005,Haute-Provence Observatory,6.1335,0.0006,-0.0006,0,677,,,0,92.2589,0.2364,-0.2352
HD 118203 b,Radial Velocity,2005,Haute-Provence Observatory,6.1335,0.0006,-0.0006,0,886.7457,79.4575,-79.4575,0,92.2589,0.2364,-0.2352
HD 118203 b,Radial Velocity,2005,Haute-Provence Observatory,6.1349783,0.0000165,-0.0000165,0,,,,,92.2589,0.2364,-0.2352
HD 11964 b,Radial Velocity,2005,W. M. Keck Observatory,2110,270,-270,0,193.9,31.8,-31.8,0,33.5369,0.0428,-0.0428
HD 11964 b,Radial Velocity,2005,W. M. Keck Observatory,1935,9.4,-9,0,200.54972,8.58137,-8.58137,0,33.5369,0.0428,-0.0428
HD 11964 b,Radial Velocity,2005,W. M. Keck Observatory,1956,26,-25,0,185.29489,9.21707,-9.21707,0,33.5369,0.0428,-0.0428
HD 11964 b,Radial Velocity,2005,W. M. Keck Observatory,1945,26,-26,0,198,18,-18,0,33.5369,0.0428,-0.0428
HD 11964 c,Radial Velocity,2008,W. M. Keck Observatory,37.9196,0.0083,-0.0083,0,24.34566,1.97054,-1.93875,0,33.5369,0.0428,-0.0428
HD 11964 c,Radial Velocity,2008,W. M. Keck Observatory,37.91,0.041,-0.041,0,25,3.1,-3.1,0,33.5369,0.0428,-0.0428
HD 11977 b,Radial Velocity,2005,La Silla Observatory,621.6,2.4,-2.4,0,2065.895,63.566,-63.566,0,67.9331,0.70825,-0.70825
HD 11977 b,Radial Velocity,2005,La Silla Observatory,,,,,1999.1,222.5,-222.5,0,67.9331,0.70825,-0.70825
HD 11977 b,Radial Velocity,2005,La Silla Observatory,711,8,-8,0,2080,,,0,67.9331,0.70825,-0.70825
HD 120084 b,Radial Velocity,2013,Okayama Astrophysical Observatory,2082,24,-35,0,1430.2,,,0,103.044,0.5175,-0.5175
HD 120084 b,Radial Velocity,2013,Okayama Astrophysical Observatory,2085.10024,20.97372,-32.40363,0,1831.32728,1474.08815,-90.5811,0,103.044,0.5175,-0.5175
HD 120084 b,Radial Velocity,2013,Okayama Astrophysical Observatory,2084,22,-33,0,2415.49589,1048.83374,-794.57102,0,103.044,0.5175,-0.5175
HD 120084 b,Radial Velocity,2013,Okayama Astrophysical Observatory,2142,9,-9,0,2034.1018,921.70238,-603.87397,0,103.044,0.5175,-0.5175
HD 121504 b,Radial Velocity,2003,La Silla Observatory,63.33,0.03,-0.03,0,388,,,0,41.6592,0.069,-0.0687
HD 121504 b,Radial Velocity,2003,La Silla Observatory,63.33,0.03,-0.03,0,479.9233,41.3179,-41.3179,0,41.6592,0.069,-0.0687
HD 12235 b,Radial Velocity,2022,Multiple Observatories,4.36305,0.00025,-0.00042,0,10.48834,1.27131,-1.58914,0,31.7627,0.1073,-0.1066
HD 12235 c,Radial Velocity,2022,Multiple Observatories,36336.70679,9732.19598,-6058.52006,0,3135.69506,1013.87262,-566.05239,0,31.7627,0.1073,-0.1066
HD 122562 c,Radial Velocity,2022,Multiple Observatories,84.96276,0.3467,-0.47059,0,73.10053,14.30228,-20.65885,0,53.2528,0.1223,-0.1218
HD 124330 b,Radial Velocity,2021,Haute-Provence Observatory,270.66,1.21,-1.21,0,238.37131,19.0697,-19.0697,0,60.1977,0.1025,-0.1022
HD 12484 b,Radial Velocity,2016,Haute-Provence Observatory,58.83,0.08,-0.08,0,947.1334,44.4962,-44.4962,0,48.3367,0.1378,-0.137
HD 125271 b,Radial Velocity,2022,Multiple Observatories,14901.99295,3707.63683,-3025.64091,0,3465.60095,596.24609,-398.23899,0,39.3466,0.0672,-0.067
HD 125390 b,Radial Velocity,2019,W. M. Keck Observatory,1757.39151,4.66922,-5.44185,0,8646.20398,1311.99566,-99.48029,0,153.647,0.854,-0.854
HD 125390 b,Radial Velocity,2019,W. M. Keck Observatory,1758,4.7,-4.7,0,10806.16584,1080.61658,-1048.83374,0,153.647,0.854,-0.854
HD 125390 b,Radial Velocity,2019,W. M. Keck Observatory,1756.2,3.9,-3.9,0,7043.1128,305.1168,-305.1168,0,153.647,0.854,-0.854
HD 125595 b,Radial Velocity,2009,La Silla Observatory,9.6737,0.0039,-0.0039,0,6.3566,3.1783,-3.1783,0,28.1989,0.0611,-0.0609
HD 125595 b,Radial Velocity,2009,La Silla Observatory,9.6737,0.0039,-0.0039,0,13.134,1.337,-1.337,0,28.1989,0.0611,-0.0609
HD 125612 b,Radial Velocity,2007,W. M. Keck Observatory,557.69994,0.68131,-0.69344,0,945.22168,77.86796,-81.99973,0,57.6207,0.1644,-0.1635
HD 125612 b,Radial Velocity,2007,W. M. Keck Observatory,557.04,0.35,-0.35,0,985.273,127.132,-127.132,0,57.6207,0.1644,-0.1635
HD 125612 b,Radial Velocity,2007,W. M. Keck Observatory,559.40485,1.3,-1.3,0,1026.5909,47.6745,-47.6745,0,57.6207,0.1644,-0.1635
HD 125612 b,Radial Velocity,2007,W. M. Keck Observatory,559.4,1.3,-1.3,0,968,,,0,57.6207,0.1644,-0.1635
HD 125612 b,Radial Velocity,2007,W. M. Keck Observatory,510,14,-14,0,1112.405,,,0,57.6207,0.1644,-0.1635
HD 125612 c,Radial Velocity,2009,La Silla Observatory,4.15514,0.00026,-0.00026,0,17.48065,3.1783,-3.1783,0,57.6207,0.1644,-0.1635
HD 125612 c,Radial Velocity,2009,La Silla Observatory,4.15466,0.00043,-0.0004,0,15.57359,2.54263,-2.86046,0,57.6207,0.1644,-0.1635
HD 125612 c,Radial Velocity,2009,La Silla Observatory,4.1547,0.0005,-0.0005,0,18,,,0,57.6207,0.1644,-0.1635
HD 125612 d,Radial Velocity,2009,La Silla Observatory,2835,7.9,-7.9,0,2313.8024,295.5819,-295.5819,0,57.6207,0.1644,-0.1635
HD 125612 d,Radial Velocity,2009,La Silla Observatory,3008,202,-202,0,2286,,,0,57.6207,0.1644,-0.1635
HD 125612 d,Radial Velocity,2009,La Silla Observatory,2822.72698,15.02596,-15.41723,0,2281.37231,296.21608,-141.43364,0,57.6207,0.1644,-0.1635
HD 12648 b,Radial Velocity,2015,Bohyunsan Optical Astronomical Observatory,133.6,0.5,-0.5,0,921.707,127.132,-127.132,0,182.192,0.951,-0.941
HD 12648 b,Radial Velocity,2015,Bohyunsan Optical Astronomical Observatory,133.60001,0.5,-0.5,0,622.9468,69.9226,-69.9226,0,182.192,0.951,-0.941
HD 126525 b,Radial Velocity,2018,La Silla Observatory,960.41,6.19,-6.33,0,75.32571,0.63566,-0.63566,0,37.6506,0.0665,-0.0663
HD 12661 b,Radial Velocity,2000,Multiple Observatories,262.709,0.083,-0.083,0,691.569,11.759,-11.759,0,37.8478,0.0633,-0.063
HD 12661 b,Radial Velocity,2000,Multiple Observatories,262.709,0.083,-0.083,0,731,60,-60,0,37.8478,0.0633,-0.063
HD 12661 b,Radial Velocity,2000,Multiple Observatories,262.36,0.017,-0.016,0,725.60225,19.38753,-19.70536,0,37.8478,0.0633,-0.063
HD 12661 b,Radial Velocity,2000,Multiple Observatories,252.7,2.7,-2.7,0,886.7457,,,0,37.8478,0.0633,-0.063
HD 12661 b,Radial Velocity,2000,Multiple Observatories,262.53,0.27,-0.27,0,743.7,60.4,-60.4,0,37.8478,0.0633,-0.063
HD 12661 b,Radial Velocity,2000,Multiple Observatories,262.70862,0.083,-0.083,0,772.3269,44.4962,-44.4962,0,37.8478,0.0633,-0.063
HD 12661 c,Radial Velocity,2002,Multiple Observatories,1679,29,-29,0,581.6,50.9,-50.9,0,37.8478,0.0633,-0.063
HD 12661 c,Radial Velocity,2002,Multiple Observatories,1708,14,-14,0,575.884,15.255,-15.255,0,37.8478,0.0633,-0.063
HD 12661 c,Radial Velocity,2002,Multiple Observatories,1708,14,-14,0,610,51,-51,0,37.8478,0.0633,-0.063
HD 12661 c,Radial Velocity,2002,Multiple Observatories,1696.7,2.3,-2.4,0,589.57169,17.16273,-17.16273,0,37.8478,0.0633,-0.063
HD 126614 b,Radial Velocity,2009,W. M. Keck Observatory,1244,17,-17,0,130.3103,19.0698,-19.0698,0,73.0961,0.2453,-0.2436
HD 126614 b,Radial Velocity,2009,W. M. Keck Observatory,1257.25303,5.95652,-6.1876,0,107.74383,64.837,-6.03874,0,73.0961,0.2453,-0.2436
HD 126614 b,Radial Velocity,2009,W. M. Keck Observatory,1244,17,-17,0,120,10,-10,0,73.0961,0.2453,-0.2436
HD 126614 b,Radial Velocity,2009,W. M. Keck Observatory,1253.5,7.8,-7.9,0,113.14691,10.17051,-9.53485,0,73.0961,0.2453,-0.2436
HD 127506 b,Radial Velocity,2022,Multiple Observatories,65.78395,0.3436,-0.25547,0,27.33324,5.08525,-7.94571,0,22.5279,0.0189,-0.019
HD 128311 b,Radial Velocity,2002,W. M. Keck Observatory,460.1,4.2,-3.6,0,581.6,47.67,-57.21,0,16.3292,0.0199,-0.0198
HD 128311 b,Radial Velocity,2002,W. M. Keck Observatory,458.6,6.8,-6.8,0,692.84,69.92,-69.92,0,16.3292,0.0199,-0.0198
HD 128311 b,Radial Velocity,2002,W. M. Keck Observatory,422,10,-10,0,816.79,,,0,16.3292,0.0199,-0.0198
HD 128311 b,Radial Velocity,2002,W. M. Keck Observatory,453.019,0.404,-0.404,0,562.24127,7.31009,-7.31009,0,16.3292,0.0199,-0.0198
HD 128311 b,Radial Velocity,2002,W. M. Keck Observatory,454.2,1.6,-1.6,0,460.83,41.32,-41.32,0,16.3292,0.0199,-0.0198
HD 128311 b,Radial Velocity,2002,W. M. Keck Observatory,453.28,0.69,-0.68,0,635.65681,50.85255,-50.85255,0,16.3292,0.0199,-0.0198
HD 128311 c,Radial Velocity,2005,W. M. Keck Observatory,910.7,7.6,-6,0,1017.01,25.43,-25.43,0,16.3292,0.0199,-0.0198
HD 128311 c,Radial Velocity,2005,W. M. Keck Observatory,921.538,1.15,-1.15,0,1204.25787,293.67492,-137.30256,0,16.3292,0.0199,-0.0198
HD 128311 c,Radial Velocity,2005,W. M. Keck Observatory,917.5,1.9,-1.9,0,1032.94232,38.13941,-38.13941,0,16.3292,0.0199,-0.0198
HD 128311 c,Radial Velocity,2005,W. M. Keck Observatory,928.3,18,-18,0,1020.19,95.34,-95.34,0,16.3292,0.0199,-0.0198
HD 128311 c,Radial Velocity,2005,W. M. Keck Observatory,923.8,5.3,-5.3,0,1029.73,31.78,-31.78,0,16.3292,0.0199,-0.0198
HD 128356 b,Radial Velocity,2016,Multiple Observatories,298.2,1.6,-1.6,0,282.8687,22.2481,-22.2481,0,26.1548,0.0446,-0.0445
HD 129445 b,Radial Velocity,2009,Las Campanas Observatory,1840,55,-55,0,508.507,190.69,-190.69,0,67.4386,0.1609,-0.1601
HD 129445 b,Radial Velocity,2009,Las Campanas Observatory,1802,34,-47,0,797.7493,349.61125,-171.62734,0,67.4386,0.1609,-0.1601
HD 130322 b,Radial Velocity,1999,La Silla Observatory,10.72,0.007,-0.007,0,324.1866,,,0,31.8766,0.0729,-0.0727
HD 130322 b,Radial Velocity,1999,La Silla Observatory,10.721,0.0033,-0.0031,0,346.43296,,,0,31.8766,0.0729,-0.0727
HD 130322 b,Radial Velocity,1999,La Silla Observatory,10.70867,0.00017,-0.00017,0,365.18484,11.75965,-11.75965,0,31.8766,0.0729,-0.0727
HD 130322 b,Radial Velocity,1999,La Silla Observatory,10.70871,0.00018,-0.00018,0,365.49,,,0,31.8766,0.0729,-0.0727
HD 130322 b,Radial Velocity,1999,La Silla Observatory,10.7085,0.0003,-0.0003,0,330.53,9.53,-9.53,0,31.8766,0.0729,-0.0727
HD 131496 b,Radial Velocity,2011,W. M. Keck Observatory,896,16,-16,0,572.094,31.783,-31.783,0,131.849,1.153,-1.153
HD 131496 b,Radial Velocity,2011,W. M. Keck Observatory,883,29,-29,0,711.9392,133.4886,-133.4886,0,131.849,1.153,-1.153
HD 131496 b,Radial Velocity,2011,W. M. Keck Observatory,883,29,-29,0,699.2,63.6,-63.6,0,131.849,1.153,-1.153
HD 13167 b,Radial Velocity,2018,W. M. Keck Observatory,2613,17,-17,0,1052.0173,50.8528,-50.8528,0,148.934,1.092,-1.076
HD 13189 b,Radial Velocity,2005,Thueringer Landessternwarte Tautenburg,471.6,6,-6,0,4400,2000,-2000,0,497.823,15.517,-15.517
HD 13189 b,Radial Velocity,2005,Thueringer Landessternwarte Tautenburg,471.60001,6,-6,0,3480.2385,928.0636,-928.0636,0,497.823,15.517,-15.517
HD 132406 b,Radial Velocity,2007,Haute-Provence Observatory,974,39,-39,0,1782.951,,,0,70.7832,0.1387,-0.1381
HD 132406 b,Radial Velocity,2007,Haute-Provence Observatory,974,39,-39,0,1709.9254,416.3573,-416.3573,0,70.7832,0.1387,-0.1381
HD 132406 b,Radial Velocity,2007,Haute-Provence Observatory,964,40,-40,0,1970.53612,699.2225,-349.61125,0,70.7832,0.1387,-0.1381
HD 132563 b,Radial Velocity,2011,Roque de los Muchachos Observatory,1544,34,-34,0,473.547,28.6035,-28.6035,0,105.155,0.282,-0.282
HD 133131 A b,Radial Velocity,2016,Las Campanas Observatory,649,3,-3,0,451.3186,12.7132,-12.7132,0,51.4736,0.1491,-0.1483
HD 133131 A c,Radial Velocity,2016,Las Campanas Observatory,3568,1084,-1084,0,133.4886,47.6745,-47.6745,0,51.4736,0.1491,-0.1483
HD 133131 B b,Radial Velocity,2016,Las Campanas Observatory,5769,831,-831,0,794.575,15.8915,-15.8915,0,51.2993,0.1684,-0.1673
HD 134060 b,Radial Velocity,2019,La Silla Observatory,3.2696,0.0001,-0.0001,0,10.1,0.79,-0.75,0,24.0125,0.0204,-0.0203
HD 134060 c,Radial Velocity,2019,La Silla Observatory,1291.5646,48.0333,-44.2197,0,29.29,4.43,-4.24,0,24.0125,0.0204,-0.0203
HD 134987 b,Radial Velocity,1999,W. M. Keck Observatory,258.17999,0.07,-0.07,0,511.7063,22.2481,-22.2481,0,26.1804,0.0516,-0.0515
HD 134987 b,Radial Velocity,1999,W. M. Keck Observatory,258.19,0.07,-0.07,0,505,6,-6,0,26.1804,0.0516,-0.0515
HD 134987 b,Radial Velocity,1999,W. M. Keck Observatory,258.31,0.16,-0.16,0,514.9,41.3,-41.3,0,26.1804,0.0516,-0.0515
HD 134987 b,Radial Velocity,1999,W. M. Keck Observatory,258.251,0.042,-0.043,0,516.15333,15.57359,-15.89142,0,26.1804,0.0516,-0.0515
HD 134987 b,Radial Velocity,1999,W. M. Keck Observatory,264.6,5,-5,0,518.0629,,,0,26.1804,0.0516,-0.0515
HD 134987 c,Radial Velocity,2009,Multiple Observatories,5960,170,-150,0,297.16956,20.02319,-19.0697,0,26.1804,0.0516,-0.0515
HD 134987 c,Radial Velocity,2009,Multiple Observatories,5000,400,-400,0,260,10,-10,0,26.1804,0.0516,-0.0515
HD 135625 b,Radial Velocity,2023,La Silla Observatory,4055,45,-44,0,731.00534,254.26273,-95.34852,0,56.518,0.1166,-0.116
HD 135872 b,Radial Velocity,2022,Multiple Observatories,2422.32597,571.78773,-231.95308,0,1744.56013,458.62639,-31.14718,0,82.4251,0.3022,-0.3022
HD 136118 b,Radial Velocity,2022,Multiple Observatories,1191,19,-19,0,5244.16872,540.30829,-572.09113,0,51.4359,0.1984,-0.1969
HD 136118 b,Radial Velocity,2022,Multiple Observatories,1187.59765,2.22732,-2.38111,0,4164.18779,428.75052,-402.05293,0,51.4359,0.1984,-0.1969
HD 136352 b,Radial Velocity,2019,La Silla Observatory,11.57797,0.00008,-0.00013,0,4.72,0.42,-0.42,0,14.682,0.0199,-0.0198
HD 136352 b,Radial Velocity,2019,La Silla Observatory,,,,,,,,,14.682,0.0199,-0.0198
HD 136352 b,Radial Velocity,2019,La Silla Observatory,11.5824,0.0024,-0.0025,0,4.81,0.59,-0.56,0,14.682,0.0199,-0.0198
HD 136352 b,Radial Velocity,2019,La Silla Observatory,11.57779,0.00091,-0.0011,0,4.62,0.45,-0.44,0,14.682,0.0199,-0.0198
HD 136352 c,Radial Velocity,2019,La Silla Observatory,27.5821,0.0089,-0.0086,0,10.8,1.08,-1.05,0,14.682,0.0199,-0.0198
HD 136352 c,Radial Velocity,2019,La Silla Observatory,27.59223458,0.00043181,-0.00043181,0,,,,,14.682,0.0199,-0.0198
HD 136352 c,Radial Velocity,2019,La Silla Observatory,27.59221,0.00011,-0.00011,0,11.24,0.65,-0.63,0,14.682,0.0199,-0.0198
HD 136352 c,Radial Velocity,2019,La Silla Observatory,27.5909,0.0028,-0.0031,0,11.29,0.73,-0.69,0,14.682,0.0199,-0.0198
HD 136352 d,Radial Velocity,2019,La Silla Observatory,107.245,0.05,-0.05,0,8.82,0.93,-0.92,0,14.682,0.0199,-0.0198
HD 136352 d,Radial Velocity,2019,La Silla Observatory,107.5983,0.2796,-0.2669,0,8.58,1.18,-1.15,0,14.682,0.0199,-0.0198
HD 136352 d,Radial Velocity,2019,La Silla Observatory,107.63,0.18,-0.19,0,10.5,1.1,-1,0,14.682,0.0199,-0.0198
HD 136418 b,Radial Velocity,2009,W. M. Keck Observatory,464.3,3.2,-3.2,0,635.633,31.7817,-31.7817,0,105.168,0.311,-0.31
HD 136418 b,Radial Velocity,2009,W. M. Keck Observatory,464.29999,3.2,-3.2,0,680.1562,47.6745,-47.6745,0,105.168,0.311,-0.31
HD 136925 b,Radial Velocity,2021,Multiple Observatories,4540,160,-140,0,266.97586,24.79062,-23.5193,0,47.874,0.2448,-0.2423
HD 13724 c,Radial Velocity,2022,Multiple Observatories,142.22895,0.58279,-0.17514,0,50.85255,7.94571,-6.6744,0,43.465,0.0528,-0.0527
HD 137388 b,Radial Velocity,2011,La Silla Observatory,330,3,-3,0,63.566,6.3566,-6.3566,0,40.4841,0.054,-0.054
HD 137388 b,Radial Velocity,2011,La Silla Observatory,330,2,-4,0,70.8731,9.21668,-9.21668,0,40.4841,0.054,-0.054
HD 137496 b,Transit,2021,K2,1.62116,0.0000791,-0.0000806,0,4.04,0.55,-0.55,0,155.317,1.739,-1.702
HD 137496 c,Radial Velocity,2021,Multiple Observatories,479.9,1.1,-1,0,2434.5656,34.96112,-34.96112,0,155.317,1.739,-1.702
HD 13808 b,Radial Velocity,2021,La Silla Observatory,14.1815,0.0015,-0.0015,0,11.2,1.2,-0.66,0,28.2305,0.0257,-0.0258
HD 13808 c,Radial Velocity,2021,La Silla Observatory,53.753,0.05,-0.082,0,9.96,1.8,-0.96,0,28.2305,0.0257,-0.0258
HD 13908 b,Radial Velocity,2013,Haute-Provence Observatory,19.382,0.006,-0.006,0,274.91,11.12,-11.12,0,79.5515,0.2196,-0.2185
HD 13908 c,Radial Velocity,2013,Haute-Provence Observatory,931,17,-17,0,1630.4,79.45,-79.45,0,79.5515,0.2196,-0.2185
HD 13931 b,Radial Velocity,2009,W. M. Keck Observatory,4449,54,-50,0,607.37009,24.47279,-24.15496,0,47.3963,0.1446,-0.1438
HD 13931 b,Radial Velocity,2009,W. M. Keck Observatory,4218,390,-390,0,699.226,66.7443,-66.7443,0,47.3963,0.1446,-0.1438
HD 13931 b,Radial Velocity,2009,W. M. Keck Observatory,4460,77,-67,0,610.2336,25.4264,-22.2481,0,47.3963,0.1446,-0.1438
HD 13931 b,Radial Velocity,2009,W. M. Keck Observatory,4449,95,-80,0,889.91954,257.44101,-203.41018,0,47.3963,0.1446,-0.1438
HD 13931 b,Radial Velocity,2009,W. M. Keck Observatory,4218,388,-388,0,597,48,-48,0,47.3963,0.1446,-0.1438
HD 139357 b,Radial Velocity,2008,Thueringer Landessternwarte Tautenburg,1124.79139,11.83794,-9.83725,0,6315.56828,1403.53025,-1093.01189,0,112.09,0.698,-0.698
HD 139357 b,Radial Velocity,2008,Thueringer Landessternwarte Tautenburg,1125.7,9,-9,0,3101.89,683.306,-683.306,0,112.09,0.698,-0.698
HD 139357 b,Radial Velocity,2008,Thueringer Landessternwarte Tautenburg,1128,8.8,-8.8,0,5784.47701,1970.53612,-1620.92488,0,112.09,0.698,-0.698
HD 1397 b,Transit,2018,Transiting Exoplanet Survey Satellite (TESS),11.535076,0.001035,-0.001035,0,,,,,79.5702,0.1738,-0.1731
HD 1397 b,Transit,2018,Transiting Exoplanet Survey Satellite (TESS),11.53508,0.0005,-0.00053,0,,,,,79.5702,0.1738,-0.1731
HD 1397 b,Transit,2018,Transiting Exoplanet Survey Satellite (TESS),11.5366,0.0003,-0.0003,0,116.64361,6.99226,-7.31009,0,79.5702,0.1738,-0.1731
HD 1397 b,Transit,2018,Transiting Exoplanet Survey Satellite (TESS),11.53533,0.00079,-0.0008,0,131.89945,6.3566,-6.3566,0,79.5702,0.1738,-0.1731
HD 14067 b,Radial Velocity,2014,Okayama Astrophysical Observatory,1455,13,-12,0,2479,222.5,-222.5,0,142.024,0.845,-0.835
HD 14067 b,Radial Velocity,2014,Okayama Astrophysical Observatory,2850,430,-290,0,2860.3,286,-286,0,142.024,0.845,-0.835
HD 14067 b,Radial Velocity,2014,Okayama Astrophysical Observatory,2721.23479,611.31433,-229.98136,0,5001.66564,2234.65153,-1697.52152,0,142.024,0.845,-0.835
HD 14067 b,Radial Velocity,2014,Okayama Astrophysical Observatory,2860,440,-330,0,4735.64326,2034.1018,-1525.57635,0,142.024,0.845,-0.835
HD 14067 b,Radial Velocity,2014,Okayama Astrophysical Observatory,2744,16,-14,0,4862.77463,1970.53612,-1430.22783,0,142.024,0.845,-0.835
HD 140901 b,Radial Velocity,2022,Multiple Observatories,9.02378,0.00013,-0.00123,0,15.57359,0.63566,-2.54263,0,15.2528,0.0112,-0.0112
HD 140901 c,Radial Velocity,2022,Multiple Observatories,14386,8099,-4415,0,572.09113,158.9142,-158.9142,0,15.2528,0.0112,-0.0112
HD 140901 c,Radial Velocity,2022,Multiple Observatories,7417.50547,131.0292,-571.38447,0,1997.23371,426.20789,-1603.12648,0,15.2528,0.0112,-0.0112
HD 141004 b,Radial Velocity,2021,Multiple Observatories,15.5083,0.0016,-0.0018,0,13.63484,1.46201,-1.46201,0,11.8148,0.0361,-0.0359
HD 141399 b,Radial Velocity,2014,Multiple Observatories,94.375,0.028,-0.029,0,143.65844,5.40308,-5.40308,0,37.0169,0.033,-0.0329
HD 141399 b,Radial Velocity,2014,Multiple Observatories,94.44,0.05,-0.05,0,143.34133,9.5349,-9.5349,0,37.0169,0.033,-0.0329
HD 141399 b,Radial Velocity,2014,Multiple Observatories,94.35,0.059,-0.059,0,146.2018,7.94575,-7.94575,0,37.0169,0.033,-0.0329
HD 141399 c,Radial Velocity,2014,Multiple Observatories,202.08,0.099,-0.099,0,432.2488,21.29461,-21.29461,0,37.0169,0.033,-0.0329
HD 141399 c,Radial Velocity,2014,Multiple Observatories,201.99,0.08,-0.08,0,422.7139,25.4264,-25.4264,0,37.0169,0.033,-0.0329
HD 141399 c,Radial Velocity,2014,Multiple Observatories,201.776,0.059,-0.06,0,422.39395,14.62011,-14.93794,0,37.0169,0.033,-0.0329
HD 141399 d,Radial Velocity,2014,Multiple Observatories,1069.8,6.7,-6.7,0,375.0394,25.4264,-25.4264,0,37.0169,0.033,-0.0329
HD 141399 d,Radial Velocity,2014,Multiple Observatories,1074.8,3.2,-3.3,0,401.41728,14.93794,-14.93794,0,37.0169,0.033,-0.0329
HD 141399 d,Radial Velocity,2014,Multiple Observatories,1070.35,8.178,-8.178,0,387.7526,21.29461,-21.29461,0,37.0169,0.033,-0.0329
HD 141399 e,Radial Velocity,2014,Multiple Observatories,5000,560,-2000,0,209.7678,31.783,-31.783,0,37.0169,0.033,-0.0329
HD 141399 e,Radial Velocity,2014,Multiple Observatories,3336,80,-83,0,204.68149,13.34879,-12.71314,0,37.0169,0.033,-0.0329
HD 141399 e,Radial Velocity,2014,Multiple Observatories,3717.35,555.081,-555.081,0,219.3027,52.12412,-52.12412,0,37.0169,0.033,-0.0329
HD 141937 b,Radial Velocity,2002,La Silla Observatory,653.22,1.21,-1.21,0,2960.78,104.562,-104.562,0,33.3622,0.0719,-0.0717
HD 141937 b,Radial Velocity,2002,La Silla Observatory,653.21997,1.2,-1.2,0,3079.7727,127.132,-127.132,0,33.3622,0.0719,-0.0717
HD 141937 b,Radial Velocity,2002,La Silla Observatory,653.22,1.21,-1.21,0,3080,,,0,33.3622,0.0719,-0.0717
HD 142 A d,Radial Velocity,2022,Multiple Observatories,108.45299,0.09021,-0.08819,0,82.63539,10.17051,-11.44182,0,26.1853,0.0449,-0.0446
HD 142 b,Radial Velocity,2001,Anglo-Australian Telescope,339,6,-6,0,327.35,60.39,-60.39,0,26.1853,0.0449,-0.0446
HD 142 b,Radial Velocity,2001,Anglo-Australian Telescope,350.3,3.6,-3.6,0,416.34,57.21,-57.21,0,26.1853,0.0449,-0.0446
HD 142 b,Radial Velocity,2001,Anglo-Australian Telescope,351.43394,0.3746,-0.3777,0,396.96768,38.13941,-41.31769,0,26.1853,0.0449,-0.0446
HD 142 b,Radial Velocity,2001,Anglo-Australian Telescope,349.7,1.2,-1.2,0,397.27,47.67,-47.67,0,26.1853,0.0449,-0.0446
HD 142 c,Radial Velocity,2012,Anglo-Australian Telescope,6005,477,-477,0,1684.4,222.5,-222.5,0,26.1853,0.0449,-0.0446
HD 142 c,Radial Velocity,2012,Anglo-Australian Telescope,10159.64279,380.8401,-321.75084,0,3464.64746,406.1847,-297.80522,0,26.1853,0.0449,-0.0446
HD 142022 A b,Radial Velocity,2005,La Silla Observatory,1928,46,-46,0,1411.1652,1007.5211,-1007.5211,0,34.2802,0.0315,-0.0315
HD 142022 A b,Radial Velocity,2005,La Silla Observatory,1928,53,-39,0,1600,830,-480,0,34.2802,0.0315,-0.0315
HD 142022 A b,Radial Velocity,2005,La Silla Observatory,1935,30,-27,0,1433.40612,289.22385,-193.87533,0,34.2802,0.0315,-0.0315
